code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class Solution:
    def maxAreaOfIsland(self, grid: List[List[int]]) -> int:
        def dfs(i,j):
            if i<0 or j<0 or i>=len(grid) or j>=len(grid[0]) or grid[i][j]==0:
                return 0
            grid[i][j]=0
            down = dfs(i+1,j)
            up = dfs(i-1,j)
            right = dfs(i,j+1)
            left = dfs(i,j-1)
            a = 1+(up+down+right+left)
            return a
        ans = 0
        for row in range(len(grid)):
            for col in range(len(grid[0])):
                ans = max(ans,dfs(row,col))
        return ans",Low,0.208955223880597,0.14519056261343014,0.2631578947368421,0.2857142857142857,0.11538461538461539,0.21182830930537355,0.4375
"class Solution:
    def countBinarySubstrings(self, s: str) -> int:
        group_lens = [len(list(g)) for _, g in groupby(s)]
        return sum(min(a, b) for a, b in zip(group_lens, group_lens[1:]))",Low,0.014925373134328358,0.034482758620689655,0.2631578947368421,0.14285714285714285,0.07692307692307693,0.6301441677588469,0.09375
"class Solution:
    def findShortestSubArray(self, nums: List[int]) -> int:
        d = {}
        m, j, count = 1, [nums[0]], []
        for i in nums:
            if i not in d:
                d[i] = 1
            else:
                d[i] += 1
                if d[i] > m:
                    m = d[i]
                    j = [i]
                elif d[i] == m:
                    j.append(i)
        for i in j:
            count.append(len(nums) - nums[::-1].index(i) - nums.index(i))
        return min(count)",Medium,0.208955223880597,0.1306715063520871,0.47368421052631576,0.42857142857142855,0.19230769230769232,0.17172346002621233,0.34375
"class Solution:
    def canPartitionKSubsets(self, nums: List[int], k: int) -> bool:
        total = sum(nums)
        if total % k: return False 
        
        avg = total // k
        
        @cache
        def fn(x, mask):
            """"""Return True if available elements can be parititioned.""""""
            if x > avg: return False 
            if x == avg: return fn(0, mask)
            if not mask: return True 
            for i in range(len(nums)): 
                if mask &amp; 1<<i and fn(x + nums[i], mask ^ 1<<i): return True 
            return False 
        
        nums.sort(reverse=True)
        return fn(0, (1 << len(nums))-1)",Medium,0.23880597014925373,0.17120387174833634,0.15789473684210525,0.2857142857142857,0.2692307692307692,0.2231542158147663,0.40625
"class Solution:
    def fallingSquares(self, positions: List[List[int]]) -> List[int]:
        ans = []
        for i, (x, l) in enumerate(positions): 
            val = 0
            for ii in range(i): 
                xx, ll = positions[ii]
                if xx < x+l and x < xx+ll: val = max(val, ans[ii])
            ans.append(val + l)
        for i in range(1, len(ans)): ans[i] = max(ans[i-1], ans[i])
        return ans",Medium,0.11940298507462686,0.10375075620084695,0.42105263157894735,0.2857142857142857,0.15384615384615385,0.3124246395806029,0.265625
"class Solution:
    def searchBST(self, root: Optional[TreeNode], val: int) -> Optional[TreeNode]:
        if not root:
            return None
        
        if root.val == val:
            return root
        
        return self.searchBST(root.left, val) or self.searchBST(root.right, val)",High,0.08955223880597014,0.06291591046581972,0.21052631578947367,0.2857142857142857,0.07692307692307693,0.23020969855832246,0.140625
"class Solution:
    def insertIntoBST(self, root: TreeNode, val: int) -> TreeNode:
        s = 'right' if val > root.val else 'left'
        if getattr(root, s) is None:
            setattr(root, s, TreeNode(val))
        else:
            self.insertIntoBST(getattr(root, s), val)
        return root",Medium,0.07462686567164178,0.06503327283726558,0.2631578947368421,0.2857142857142857,0.07692307692307693,0.31376146788990833,0.171875
"class Solution:
    def search(self, nums: List[int], target: int) -> int:
        low = 0
        high = len(nums)-1
        loc = -1
        while (low <= high):
            mid = (high+low)//2
            if nums[mid] == target:
                return mid
            if nums[mid] > target:
                high = mid-1
            elif nums[mid] < target:
                low = mid+1
        return loc",Medium,0.16417910447761194,0.09679370840895342,0.3684210526315789,0.2857142857142857,0.15384615384615385,0.15642705917935276,0.296875
"# Array List Solution

class MyHashSet:

    def __init__(self):
        self.buckets = []

    def add(self, key: int) -> None:
        count = 0
        for x in self.buckets:
            if key in x:
                x += [key]
                count += 1
        if count == 0:
            self.buckets += [[key]]

    def remove(self, key: int) -> None:
        for x in self.buckets:
            while key in x:
                x.remove(key)

    def contains(self, key: int) -> bool:
        for x in self.buckets:
            if key in x:
                return True
        return False",Medium,0.34328358208955223,0.15335753176043557,0.5263157894736842,0.14285714285714285,0.2692307692307692,0.05602096985583222,0.375
"class Solution:
    def toLowerCase(self, s: str) -> str:
        output = ''
        for char in s:
            ascii_index = ord(char)
            if 65 <= ascii_index <= 90:
                output += chr(ascii_index+32)
            else:
                output += char
        return output",High,0.1044776119402985,0.06261343012704174,0.3157894736842105,0.2857142857142857,0.07692307692307693,0.17413717780690263,0.171875
"class Solution:

    def __init__(self, n: int, blacklist: List[int]):
        # The size of whitelist
        self.white_len = n - len(blacklist)
        # Last index of the array
        self.last_idx = n - 1
        # Mapping dictionary
        self.mapping = {}
        # Set the index of blacklist element all to -1
        for i in blacklist:
            self.mapping[i] = -1
        
        for i in blacklist:
            # skip blacklist
            if i >= self.white_len:
                continue
            while self.last_idx in blacklist:
                self.last_idx -= 1
            self.mapping[i] = self.last_idx
            self.last_idx -= 1

    def pick(self) -> int:
        idx = randint(0,self.white_len-1)
        if idx in self.mapping:
            return self.mapping[idx]
        return idx",Medium,0.3582089552238806,0.22262552934059285,0.3684210526315789,0.2857142857142857,0.19230769230769232,0.161568706522835,0.296875
"class Solution:
    def minimumDeleteSum(self, s1: str, s2: str) -> int:
        @lru_cache(None)
        def getASCII(char):
            return ord(char)
        
        if len(s1) < len(s2):
            s1, s2 = s2, s1
            
        m, n = len(s1), len(s2)
        
        dp = [0]*(n+1)
        
        for i in range(1, n+1):
            dp[i] += dp[i-1] + getASCII(s2[i-1])
            
        for i in range(1, m+1):
            new_dp = [0]*(n+1) 
            new_dp[0] = dp[0] + getASCII(s1[i-1])
            
            for j in range(1, n+1):
                if s1[i-1] == s2[j-1]:
                    new_dp[j] = dp[j-1]
                else:
                    new_dp[j] = min(getASCII(s1[i-1])+dp[j], getASCII(s2[j-1])+new_dp[j-1])
            
            dp = new_dp
        
        return dp[-1]",Medium,0.3880597014925373,0.2235329703569268,0.42105263157894735,0.2857142857142857,0.19230769230769232,0.1328122074517881,0.46875
"class Solution:
    def numSubarrayProductLessThanK(self, nums: List[int], k: int) -> int:
       
        # Init
        n = len(nums)
        m = 0 # no. of subarrays
       
        # Base Case
        if k == 0:
            return 0
        
        # Base Case
        if sum(nums) == n:
            return (n)*(n+1)//2 if k > 1 else 0 
        
        # For each element
        for i,num_i in enumerate(nums):
            
            # Calc curr product
            curr_prod = num_i
            
            # Check if is less then k, else continue
            if curr_prod < k:
                m += 1
            else:
                continue
            
            # For each j from i+1 to n-1
            for num_j in nums[i+1:]:
                
                # calc current product
                curr_prod = curr_prod * num_j
                
                # Check if is less then k, else break
                if curr_prod < k:
                    m += 1
                else:
                    break
                    
        return m",Medium,0.5522388059701493,0.2961282516636419,0.21052631578947367,0.2857142857142857,0.4230769230769231,0.10398225627583425,0.453125
"class Solution:
    def maxProfit(self, prices: List[int], fee: int) -> int:
        self.dp=[[-1 for i in range(2)] for i in range(50001)]
        return self.dfs(0,0,prices,fee)
    def dfs(self,day,own,prices,fee):
        if day==len(prices):
            return 0
        if self.dp[day][own]!=-1:
            return self.dp[day][own]
        if own:
            p1=prices[day]-fee+self.dfs(day+1,not own,prices,fee)
            p2=self.dfs(day+1,own,prices,fee)
            self.dp[day][own]=max(p1,p2)
        else:
            p1=-(prices[day])+self.dfs(day+1,not own,prices,fee) #here we are sending(not own) bcoz own is 0
            p2=self.dfs(day+1,own,prices,fee)# here we are sending(own) bcoz own is 0
            self.dp[day][own]=max(p1,p2)
        return self.dp[day][own]",Low,0.22388059701492538,0.21294615849969753,0.21052631578947367,0.2857142857142857,0.19230769230769232,0.36015727391874197,0.609375
"class Solution:
    def isOneBitCharacter(self, bits: List[int]) -> bool:
        i = 0
        while i in range(len(bits)):
            if i == len(bits)-1:
                return True
            if bits[i] == 0:
                i += 1
            else:
                i += 2
        return False",High,0.11940298507462686,0.06442831215970962,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.1386369593709043,0.203125
"class Solution:
    def findLength(self, nums1: List[int], nums2: List[int]) -> int:
        def helper(l):
            base = 1 << 7
            M = 10 **9 + 7
            a = pow(base, l, M)
            t1, t2 = 0, 0
            hashes = set()
            for i in range(len(nums1)):
                t1 = (base * t1 + nums1[i]) % M
                if i >= l:
                    t1 -= a * nums1[i - l]
                    t1 %= M
                if i >= l - 1:
                    hashes.add(t1)
                    
            for j in range(len(nums2)):
                t2 = (base * t2 + nums2[j]) % M
                if j >= l:
                    t2 -= a * nums2[j - l]
                    t2 %= M
                if j >= l - 1:
                    if t2 in hashes: return True
            return False
        
        a, b = 0, min(len(nums1), len(nums2))
        while a < b:
            m = (a + b + 1) // 2
            if helper(m):
                a = m
            else:
                b = m - 1
        return a",Low,0.44776119402985076,0.28463399879007867,0.5789473684210527,0.42857142857142855,0.34615384615384615,0.16796363040629098,0.71875
